Ticker,Year,Borrowings,CFO,CWIP,Depreciation,EquityCapital,FCF,FixedAssets,Interest,Investments,NetProfit,OperatingProfit,OtherAssets,OtherLiabilities,PBT,Reserves,Sales,TotalAssets,TotalLiabilities,Equity,Sector,DebtAssets,SectorThreshold,InterestCoverage,CurrentDistress,FutureDistress,ROA,ROE,OperatingMargin,NetMargin,DebtEquity,EquityRatio,CFOtoAssets,FCFtoAssets,AssetTurnover,FixedAssetRatio,CWIPRatio,InvestmentRatio
SHYAMMETL,2023,1172.0,1518.0,2769.0,182.0,255.0,-386.0,3311.0,40.0,1474.0,126.0,407.0,4041.0,3147.0,226.0,7021.0,3315.0,11595.0,11595.0,7276.0,Basic Materials,0.10107805088400172,0.34329739566415696,10.175,0,0,0.010866752910737387,0.017317207256734468,0.12277526395173453,0.03800904977375565,0.16107751511819682,0.627511858559724,0.13091849935316946,-0.033290211297973264,0.2858990944372574,0.28555411815437687,0.2388098318240621,0.1271237602414834
SHYAMMETL,2024,597.0,1794.0,3764.0,203.0,278.0,-93.0,3995.0,41.0,2262.0,197.0,456.0,4372.0,4150.0,263.0,9369.0,3756.0,14393.0,14393.0,9647.0,Basic Materials,0.041478496491349964,0.37600034058289106,11.121951219512194,0,0,0.013687209059959703,0.020420856224733077,0.12140575079872204,0.05244941427050053,0.06188452368612004,0.6702563746265546,0.12464392412978531,-0.006461474327798236,0.2609601889807545,0.2775654832210102,0.26151601472938235,0.15715973042451192
SHYAMMETL,2025,789.0,1964.0,2708.0,218.0,278.0,-184.0,6357.0,51.0,2118.0,198.0,487.0,5137.0,4977.0,270.0,10275.0,4421.0,16320.0,16320.0,10553.0,Basic Materials,0.04834558823529412,0.372622190224782,9.549019607843137,0,0,0.01213235294117647,0.018762437221643134,0.11015607328658675,0.04478624745532685,0.07476546953472946,0.6466299019607843,0.12034313725490196,-0.011274509803921568,0.27089460784313724,0.3895220588235294,0.1659313725490196,0.1297794117647059
SIEMENS,2014,0.0,608.0,41.0,229.0,71.0,838.0,1356.0,31.0,8.0,603.0,119.0,8886.0,5915.0,844.0,4304.0,10678.0,10290.0,10290.0,4375.0,Industrials,0.0,0.39031683578380616,3.838709677419355,0,0,0.05860058309037901,0.13782857142857144,0.011144409065368047,0.056471249297621276,0.0,0.42517006802721086,0.059086491739552965,0.08143828960155491,1.037706511175899,0.13177842565597667,0.003984450923226433,0.0007774538386783285
SIEMENS,2015,25.0,574.0,32.0,224.0,71.0,318.0,1394.0,30.0,114.0,1174.0,998.0,9037.0,5433.0,1688.0,5046.0,10563.0,10576.0,10576.0,5117.0,Industrials,0.0023638426626323753,0.4581913545940255,33.266666666666666,0,0,0.11100605143721634,0.2294313074066836,0.09448073463978036,0.11114266780270757,0.004885675200312683,0.48383131618759456,0.05427382753403934,0.03006807866868381,0.9987708018154312,0.13180786686838125,0.0030257186081694403,0.01077912254160363
SIEMENS,2016,25.0,513.0,79.0,228.0,71.0,513.0,1227.0,11.0,110.0,2914.0,1021.0,10570.0,5157.0,3938.0,6732.0,10837.0,11986.0,11986.0,6803.0,Industrials,0.0020857667278491574,0.47119312060488533,92.81818181818181,0,0,0.24311696979809777,0.42834043804204025,0.09421426594075852,0.26889360524130296,0.003674849331177422,0.5675788419823127,0.04279993325546471,0.04279993325546471,0.9041381611880527,0.10236943100283664,0.006591022860003337,0.009177373602536293
SIEMENS,2017,0.0,573.0,143.0,198.0,71.0,902.0,1365.0,8.0,0.0,1137.0,1056.0,11630.0,5448.0,1669.0,7619.0,11065.0,13138.0,13138.0,7690.0,Industrials,0.0,0.47305853838503237,132.0,0,0,0.08654285279342365,0.14785435630689206,0.09543605964753728,0.10275643922277451,0.0,0.5853250114172629,0.04361394428375704,0.06865580758106257,0.8422134267011722,0.10389709240371442,0.010884457299436748,0.0
SIEMENS,2018,0.0,100.0,62.0,198.0,71.0,-79.0,1381.0,8.0,0.0,901.0,1327.0,12893.0,6037.0,1402.0,8228.0,12795.0,14336.0,14336.0,8299.0,Industrials,0.0,0.4291981712511214,165.875,0,0,0.06284877232142858,0.10856729726473069,0.10371238765142633,0.07041813208284486,0.0,0.5788922991071429,0.006975446428571429,-0.005510602678571429,0.8925083705357143,0.09633091517857142,0.004324776785714286,0.0
SIEMENS,2019,0.0,1273.0,58.0,199.0,71.0,1259.0,1219.0,12.0,0.0,1099.0,1490.0,14081.0,6309.0,1678.0,8978.0,13084.0,15358.0,15358.0,9049.0,Industrials,0.0,0.415912027714359,124.16666666666667,0,0,0.0715587967183227,0.12144988396507901,0.1138795475389789,0.08399571996331397,0.0,0.5892043234796197,0.08288839692668316,0.08197681989842427,0.8519338455528064,0.07937231410339889,0.003776533402786821,0.0
SIEMENS,2020,0.0,720.0,88.0,252.0,71.0,710.0,1196.0,30.0,0.0,769.0,1003.0,14576.0,6368.0,1036.0,9421.0,9946.0,15860.0,15860.0,9492.0,Industrials,0.0,0.4689995126924393,33.43333333333333,0,0,0.048486759142496845,0.08101559207753899,0.10084456062738789,0.07731751457872511,0.0,0.5984867591424968,0.04539722572509458,0.04476670870113493,0.6271122320302648,0.07540983606557378,0.005548549810844893,0.0
SIEMENS,2021,4.0,1422.0,35.0,297.0,71.0,1315.0,3264.0,24.0,3.0,1089.0,1452.0,14713.0,7664.0,1452.0,10276.0,13198.0,18015.0,18015.0,10347.0,Industrials,0.00022203719122953095,0.48074602450993537,60.5,0,0,0.0604496253122398,0.1052478979414323,0.11001666919230187,0.0825125018942264,0.0003865854837150865,0.5743547044129892,0.07893422148209825,0.0729947266167083,0.7326117124618373,0.18118234804329725,0.0019428254232583958,0.00016652789342214822
SIEMENS,2022,182.0,978.0,52.0,317.0,71.0,847.0,3107.0,36.0,1.0,1543.0,1860.0,16949.0,8317.0,1993.0,11539.0,16138.0,20109.0,20109.0,11610.0,Industrials,0.009050673827639365,0.48523181159804935,51.666666666666664,0,0,0.07673181162663484,0.13290267011197243,0.11525591770975338,0.09561283926137068,0.015676141257536608,0.5773534238400716,0.04863493957929285,0.042120443582475506,0.8025262320354071,0.15450793177184347,0.0025859068078969614,4.972897707494157e-05
SIEMENS,2023,175.0,1400.0,50.0,60.0,71.0,1334.0,3038.0,3.0,1.0,506.0,453.0,18556.0,8384.0,646.0,13016.0,3710.0,21646.0,21646.0,13087.0,Industrials,0.008084634574517233,0.44902158010241405,151.0,0,0,0.023376143398318398,0.03866432337434095,0.12210242587601078,0.13638814016172507,0.01337204859784519,0.6045920724383258,0.06467707659613786,0.061628014413748496,0.17139425297976532,0.14034925621361916,0.002309895592719209,4.619791185438418e-05
SIEMENS,2024,279.0,1670.0,103.0,66.0,71.0,1567.0,3112.0,3.0,1.0,615.0,387.0,22082.0,9663.0,740.0,15286.0,3360.0,25299.0,25299.0,15357.0,Industrials,0.011028103877623622,0.34243406953256533,129.0,0,0,0.02430926123562196,0.040046884157061924,0.11517857142857142,0.18303571428571427,0.018167610861496385,0.6070200403177991,0.06601051424957508,0.061939207083283924,0.1328115735799834,0.1230088145776513,0.004071307166291158,3.9527254041661726e-05
SIEMENS,2025,279.0,1670.0,103.0,71.0,71.0,1567.0,3112.0,6.0,1.0,278.0,422.0,22082.0,9663.0,364.0,15286.0,3831.0,25299.0,25299.0,15357.0,Industrials,0.011028103877623622,0.3231060226568763,70.33333333333333,0,0,0.01098857662358196,0.018102493976688155,0.11015400678673976,0.07256590968415558,0.018167610861496385,0.6070200403177991,0.06601051424957508,0.061939207083283924,0.15142891023360608,0.1230088145776513,0.004071307166291158,3.9527254041661726e-05
SIGNATURE,2020,981.0,73.0,2.0,5.0,6.0,58.0,69.0,55.0,109.0,-57.0,-37.0,2751.0,2043.0,-74.0,-99.0,242.0,2931.0,2931.0,-93.0,Real Estate,0.33469805527123847,0.4085348506401138,-0.6727272727272727,1,1,-0.019447287615148412,0.6129032258064516,-0.15289256198347106,-0.23553719008264462,-10.548387096774194,-0.03172978505629478,0.02490617536676902,0.0197884680996247,0.08256567724326168,0.02354145342886387,0.000682360968952576,0.037188672807915386
SIGNATURE,2021,1186.0,36.0,0.0,12.0,6.0,-16.0,104.0,71.0,57.0,-86.0,-81.0,3603.0,2784.0,-97.0,-213.0,82.0,3763.0,3763.0,-207.0,Real Estate,0.315174063247409,0.36231359490372084,-1.1408450704225352,1,1,-0.022854105766675525,0.41545893719806765,-0.9878048780487805,-1.048780487804878,-5.729468599033816,-0.055009301089556206,0.009566834972096731,-0.004251926654265214,0.02179112410310922,0.02763752325272389,0.0,0.015147488705819825
SIGNATURE,2022,1170.0,205.0,0.0,21.0,11.0,116.0,169.0,70.0,5.0,-116.0,-84.0,4276.0,3632.0,-136.0,-364.0,901.0,4449.0,4449.0,-353.0,Real Estate,0.26298044504383006,0.3004114154775544,-1.2,1,1,-0.026073274893234435,0.3286118980169972,-0.0932297447280799,-0.12874583795782463,-3.314447592067989,-0.07934367273544617,0.046077770285457405,0.026073274893234435,0.20251741964486403,0.037986064284108785,0.0,0.0011238480557428637
SIGNATURE,2023,1724.0,-278.0,0.0,6.0,12.0,-294.0,136.0,5.0,0.0,2.0,-7.0,5885.0,4250.0,2.0,35.0,282.0,6022.0,6022.0,47.0,Real Estate,0.28628362670209234,0.28316529178124045,-1.4,1,1,0.00033211557622052476,0.0425531914893617,-0.024822695035460994,0.0070921985815602835,36.680851063829785,0.007804716041182332,-0.04616406509465294,-0.04882098970441714,0.04682829624709399,0.022583859182995682,0.0,0.0
SIGNATURE,2024,1933.0,92.0,15.0,8.0,14.0,64.0,104.0,14.0,0.0,29.0,13.0,8356.0,5914.0,26.0,613.0,828.0,8474.0,8474.0,627.0,Real Estate,0.22810951144677838,0.2988386735693298,0.9285714285714286,1,1,0.003422232711824404,0.046251993620414676,0.01570048309178744,0.035024154589371984,3.082934609250399,0.07399103139013453,0.010856738258201559,0.007552513570922822,0.09771064432381402,0.012272834552749587,0.0017701203681850365,0.0
SIGNATURE,2025,2394.0,501.0,0.0,8.0,14.0,462.0,146.0,17.0,0.0,-45.0,-63.0,12720.0,9746.0,-60.0,713.0,284.0,12866.0,12866.0,727.0,Real Estate,0.18607181719260066,0.24750860663163615,-3.7058823529411766,1,0,-0.003497590548733095,-0.061898211829436035,-0.22183098591549297,-0.15845070422535212,3.292984869325997,0.05650551842064356,0.03893984144256179,0.035908596300326445,0.022073682574226643,0.011347738224778485,0.0,0.0
SJVN,2015,2648.0,1492.0,429.0,641.0,4137.0,996.0,9054.0,65.0,3.0,1677.0,2443.0,5147.0,1781.0,2047.0,6066.0,2816.0,14632.0,14632.0,10203.0,Utilities,0.18097320940404593,0.7604520517435832,37.58461538461538,0,0,0.11461180973209405,0.1643634225227874,0.8675426136363636,0.5955255681818182,0.259531510340096,0.6973072717331875,0.10196828868234008,0.06806998359759431,0.19245489338436303,0.6187807545106616,0.029319300164024058,0.0002050300710770913
SJVN,2016,2646.0,2209.0,505.0,677.0,4137.0,1486.0,8775.0,218.0,36.0,1411.0,2063.0,6073.0,1440.0,1709.0,7166.0,2494.0,15389.0,15389.0,11303.0,Utilities,0.17194099681590747,0.7132877117823926,9.463302752293577,0,0,0.09168886867242836,0.124834114836769,0.8271852445870088,0.5657578187650361,0.23409714235158807,0.7344856715835987,0.1435440899343687,0.0965624796932874,0.1620638118136331,0.5702124894405095,0.03281564754045097,0.0023393332900123465
SJVN,2017,2416.0,2376.0,661.0,680.0,4137.0,2376.0,8425.0,55.0,90.0,1545.0,2199.0,6216.0,1486.0,1875.0,7353.0,2679.0,15392.0,15392.0,11490.0,Utilities,0.15696465696465697,0.7031258204951711,39.981818181818184,0,0,0.10037681912681913,0.13446475195822455,0.8208286674132139,0.5767077267637178,0.2102697998259356,0.746491683991684,0.15436590436590436,0.15436590436590436,0.1740514553014553,0.5473622661122661,0.042944386694386695,0.0058471933471933475
SJVN,2018,2231.0,1641.0,944.0,365.0,3930.0,1292.0,8087.0,101.0,120.0,1225.0,1705.0,5239.0,1460.0,1648.0,6770.0,2228.0,14391.0,14391.0,10700.0,Utilities,0.15502744771037455,0.6292021829740936,16.88118811881188,0,0,0.08512264609825586,0.11448598130841121,0.7652603231597845,0.5498204667863554,0.20850467289719626,0.7435202557153777,0.11402960183447988,0.0897783336807727,0.15481898408727676,0.5619484399972204,0.06559655340143145,0.008338544923910778
SJVN,2019,2155.0,1018.0,1303.0,390.0,3930.0,244.0,8142.0,251.0,160.0,1367.0,2039.0,5368.0,1572.0,1795.0,7316.0,2645.0,14974.0,14974.0,11246.0,Utilities,0.14391612127687992,0.6499082787633012,8.123505976095618,0,0,0.09129157205823427,0.12155433042859684,0.7708884688090737,0.5168241965973535,0.19162368842255023,0.7510351275544277,0.06798450647789502,0.016294911179377588,0.1766395084813677,0.5437424869774276,0.08701749699479097,0.010685187658608254
SJVN,2020,2238.0,1714.0,2265.0,384.0,3930.0,445.0,8051.0,344.0,195.0,1567.0,2112.0,5444.0,1666.0,1972.0,8121.0,2703.0,15955.0,15955.0,12051.0,Utilities,0.1402695079912253,0.7003537324557187,6.1395348837209305,0,0,0.09821372610466939,0.13003070284623683,0.781354051054384,0.5797262301146874,0.1857107294000498,0.75531181447822,0.10742713882795361,0.027890943277969288,0.1694139768097775,0.5046067063616421,0.14196176747101222,0.012221874020683171
SJVN,2021,2174.0,1983.0,4298.0,393.0,3930.0,-83.0,8007.0,42.0,222.0,1646.0,1867.0,4946.0,2508.0,1856.0,8861.0,2485.0,17473.0,17473.0,12791.0,Utilities,0.12442053453900304,0.7009246726792973,44.45238095238095,0,0,0.09420248383219824,0.1286842310999922,0.751307847082495,0.6623742454728371,0.16996325541396295,0.7320437246036743,0.11348938362044297,-0.004750186001259086,0.1422194242545642,0.4582498712298976,0.24597951124592227,0.012705316774452012
SJVN,2022,6906.0,2138.0,8369.0,404.0,3930.0,-2290.0,7866.0,226.0,275.0,990.0,1794.0,6738.0,3172.0,1360.0,9241.0,2417.0,23248.0,23248.0,13171.0,Utilities,0.29705781142463866,0.6609174812450245,7.938053097345133,0,0,0.042584308327598075,0.07516513552501708,0.7422424493173355,0.4095986760446835,0.5243337635714828,0.566543358568479,0.09196490020646937,-0.09850309704060564,0.10396593255333793,0.338351686166552,0.35998795595320027,0.011828974535443909
SJVN,2023,14059.0,1632.0,15674.0,112.0,3930.0,-5212.0,8489.0,122.0,36.0,139.0,368.0,8112.0,4392.0,183.0,9930.0,543.0,32311.0,32311.0,13860.0,Utilities,0.43511497632385254,0.6468348540316416,3.0163934426229506,0,0,0.004301940515613878,0.01002886002886003,0.6777163904235728,0.2559852670349908,1.0143578643578643,0.4289560830676859,0.05050911454303488,-0.16130729472934913,0.016805422302002413,0.26272786357587197,0.48509795425706415,0.0011141716443316518
SJVN,2024,20323.0,1310.0,20033.0,137.0,3930.0,-4340.0,10906.0,229.0,37.0,149.0,464.0,8215.0,4797.0,189.0,10141.0,671.0,39191.0,39191.0,14071.0,Utilities,0.5185629353678141,0.6345698684243636,2.0262008733624453,0,0,0.0038018932918272054,0.010589154999644659,0.6915052160953801,0.22205663189269748,1.4443181010589154,0.35903651348523896,0.0334260416932459,-0.11073971064785282,0.01712127784440305,0.2782781761118624,0.5111632772830497,0.0009440943073664872
SJVN,2025,27025.0,2483.0,26414.0,216.0,3930.0,-4186.0,11610.0,245.0,61.0,224.0,773.0,7978.0,4859.0,357.0,10249.0,1082.0,46063.0,46063.0,14179.0,Utilities,0.5866964809065844,0.5885339992988368,3.1551020408163266,0,0,0.004862905151640145,0.015798011143240004,0.7144177449168208,0.20702402957486138,1.90598772833063,0.3078175542192215,0.05390443523001107,-0.09087554002127521,0.02348956863426177,0.2520461107613486,0.573432038729566,0.0013242732779020039
SOBHA,2015,2059.0,-216.0,52.0,72.0,98.0,-280.0,315.0,188.0,0.0,244.0,617.0,5789.0,1666.0,372.0,2334.0,2441.0,6157.0,6157.0,2432.0,Real Estate,0.33441611174273184,0.4812131077867227,3.2819148936170213,0,0,0.039629689783985705,0.10032894736842106,0.2527652601392872,0.09995903318312167,0.8466282894736842,0.39499756374857886,-0.035082020464511934,-0.0454766931947377,0.3964593146012669,0.05116127984407991,0.00844567159330843,0.0
SOBHA,2016,2180.0,388.0,45.0,60.0,98.0,281.0,373.0,164.0,229.0,138.0,444.0,7415.0,3317.0,257.0,2467.0,1943.0,8062.0,8062.0,2565.0,Real Estate,0.2704043661622426,0.48457981182048837,2.707317073170732,0,0,0.017117340610270405,0.05380116959064327,0.2285126093669583,0.07102418939783839,0.8499025341130604,0.31815926569089553,0.04812701562887621,0.03485487472091293,0.24100719424460432,0.04626643512775986,0.005581741503349045,0.028404862317042916
SOBHA,2017,2222.0,354.0,1.0,64.0,96.0,322.0,595.0,150.0,0.0,161.0,420.0,8298.0,4027.0,258.0,2548.0,2229.0,8893.0,8893.0,2644.0,Real Estate,0.24985944000899585,0.5517475650613957,2.8,0,0,0.01810412684133588,0.06089258698940998,0.18842530282637954,0.07222969941677883,0.840393343419062,0.29731249297200046,0.03980658945237828,0.03620825368267176,0.2506465759586191,0.06690655571798043,0.00011244799280332846,0.0
SOBHA,2018,2331.0,353.0,0.0,54.0,95.0,294.0,610.0,198.0,112.0,217.0,520.0,8302.0,3924.0,317.0,2675.0,2783.0,9025.0,9025.0,2770.0,Real Estate,0.2582825484764543,0.45912539997586954,2.6262626262626263,0,0,0.02404432132963989,0.07833935018050542,0.18684872439813152,0.07797340998922027,0.8415162454873646,0.30692520775623267,0.039113573407202215,0.03257617728531856,0.30836565096952906,0.06759002770083103,0.0,0.012409972299168974
SOBHA,2019,2604.0,206.0,0.0,62.0,95.0,102.0,678.0,236.0,113.0,297.0,673.0,9949.0,5907.0,448.0,2134.0,3442.0,10740.0,10740.0,2229.0,Real Estate,0.2424581005586592,0.4424747592244776,2.8516949152542375,0,0,0.0276536312849162,0.13324360699865412,0.19552585705984893,0.0862870424171993,1.1682368775235532,0.20754189944134077,0.019180633147113595,0.009497206703910615,0.32048417132216017,0.06312849162011173,0.0,0.010521415270018621
SOBHA,2020,3131.0,294.0,0.0,72.0,95.0,-7.0,919.0,682.0,114.0,282.0,1115.0,9976.0,5448.0,433.0,2336.0,3754.0,11010.0,11010.0,2431.0,Real Estate,0.284377838328792,0.4085348506401138,1.6348973607038124,0,0,0.02561307901907357,0.11600164541341013,0.297016515716569,0.07511987213638785,1.2879473467708762,0.22079927338782926,0.02670299727520436,-0.0006357856494096276,0.34096276112624885,0.08346957311534968,0.0,0.010354223433242507
SOBHA,2021,3052.0,613.0,0.0,79.0,95.0,573.0,903.0,601.0,114.0,62.0,675.0,10191.0,5729.0,75.0,2333.0,2110.0,11208.0,11208.0,2428.0,Real Estate,0.2723054960742327,0.36231359490372084,1.1231281198003327,0,0,0.005531763026409707,0.025535420098846788,0.31990521327014215,0.029383886255924172,1.257001647446458,0.21663097787294788,0.05469307637401856,0.051124197002141325,0.1882583868665239,0.08056745182012848,0.0,0.010171306209850108
SOBHA,2022,2529.0,826.0,0.0,72.0,95.0,873.0,852.0,308.0,115.0,173.0,533.0,10564.0,6578.0,237.0,2328.0,2561.0,11530.0,11530.0,2423.0,Real Estate,0.21934084995663486,0.3004114154775544,1.7305194805194806,0,0,0.015004336513443193,0.07139909203466777,0.20812182741116753,0.06755173760249902,1.0437474205530335,0.2101474414570685,0.07163920208152645,0.07571552471812662,0.22211621856027755,0.07389418907198612,0.0,0.00997398091934085
SOBHA,2023,2027.0,1150.0,2.0,20.0,95.0,1034.0,899.0,61.0,115.0,15.0,74.0,11560.0,8054.0,21.0,2400.0,685.0,12576.0,12576.0,2495.0,Real Estate,0.1611800254452926,0.28316529178124045,1.2131147540983607,0,0,0.0011927480916030535,0.006012024048096192,0.10802919708029197,0.021897810218978103,0.8124248496993988,0.1983937659033079,0.0914440203562341,0.08222010178117048,0.05446882951653944,0.071485368956743,0.00015903307888040714,0.00914440203562341
SOBHA,2024,1940.0,647.0,5.0,23.0,95.0,524.0,946.0,47.0,115.0,22.0,67.0,12615.0,9228.0,29.0,2419.0,1224.0,13682.0,13682.0,2514.0,Real Estate,0.14179213565268237,0.2988386735693298,1.425531914893617,0,0,0.001607952053793305,0.008750994431185362,0.05473856209150327,0.017973856209150325,0.771678599840891,0.18374506651074404,0.04728840812746674,0.03829849437216781,0.08946060517468206,0.06914193831311212,0.0003654436485893875,0.008405203917555913
SOBHA,2025,1183.0,200.0,0.0,28.0,107.0,70.0,1005.0,30.0,115.0,15.0,39.0,16085.0,11461.0,21.0,4454.0,943.0,17205.0,17205.0,4561.0,Real Estate,0.06875908166230747,0.24750860663163615,1.3,0,0,0.0008718395815170009,0.00328875246656435,0.041357370095440084,0.015906680805938492,0.2593729445297084,0.26509735541993606,0.011624527753560012,0.004068584713746004,0.05480964835803546,0.05841325196163906,0.0,0.0066841034582970065
SOLARINDS,2015,371.0,230.0,61.0,31.0,18.0,118.0,585.0,18.0,37.0,156.0,254.0,706.0,243.0,203.0,758.0,1276.0,1389.0,1389.0,776.0,Basic Materials,0.26709863210943124,0.5429159599966801,14.11111111111111,0,0,0.11231101511879049,0.20103092783505155,0.19905956112852666,0.12225705329153605,0.47809278350515466,0.558675305975522,0.16558675305975523,0.08495320374370051,0.9186465082793377,0.42116630669546434,0.043916486681065514,0.02663786897048236
SOLARINDS,2016,398.0,243.0,30.0,33.0,18.0,103.0,703.0,20.0,40.0,178.0,304.0,739.0,309.0,264.0,787.0,1449.0,1512.0,1512.0,805.0,Basic Materials,0.26322751322751325,0.5556359200198191,15.2,0,0,0.11772486772486772,0.22111801242236026,0.209799861973775,0.12284334023464458,0.49440993788819876,0.5324074074074074,0.16071428571428573,0.06812169312169312,0.9583333333333334,0.46494708994708994,0.01984126984126984,0.026455026455026454
SOLARINDS,2017,501.0,118.0,91.0,39.0,18.0,-56.0,777.0,27.0,53.0,195.0,324.0,801.0,292.0,271.0,910.0,1580.0,1722.0,1722.0,928.0,Basic Materials,0.29094076655052264,0.526330321977453,12.0,0,0,0.1132404181184669,0.2101293103448276,0.20506329113924052,0.12341772151898735,0.5398706896551724,0.5389082462253194,0.06852497096399536,-0.032520325203252036,0.9175377468060395,0.45121951219512196,0.052845528455284556,0.03077816492450639
SOLARINDS,2018,518.0,254.0,107.0,51.0,18.0,31.0,923.0,33.0,17.0,234.0,412.0,940.0,387.0,340.0,1066.0,1916.0,1988.0,1988.0,1084.0,Basic Materials,0.2605633802816901,0.48147484030034743,12.484848484848484,0,0,0.11770623742454728,0.2158671586715867,0.2150313152400835,0.12212943632567849,0.477859778597786,0.545271629778672,0.12776659959758552,0.015593561368209255,0.9637826961770624,0.4642857142857143,0.053822937625754526,0.008551307847082495
SOLARINDS,2019,603.0,314.0,178.0,59.0,18.0,64.0,1043.0,50.0,33.0,277.0,502.0,1000.0,411.0,402.0,1220.0,2462.0,2253.0,2253.0,1238.0,Basic Materials,0.26764314247669774,0.49692070806270106,10.04,0,0,0.12294718153573014,0.22374798061389337,0.20389926888708368,0.11251015434606011,0.48707592891760904,0.5494895694629383,0.13936972924988902,0.028406569019085663,1.0927652019529517,0.4629383044829117,0.079005770084332,0.014647137150466045
SOLARINDS,2020,708.0,325.0,165.0,85.0,18.0,87.0,1209.0,55.0,2.0,279.0,434.0,1105.0,393.0,336.0,1362.0,2237.0,2481.0,2481.0,1380.0,Basic Materials,0.28536880290205563,0.4685679240348216,7.890909090909091,0,0,0.1124546553808948,0.20217391304347826,0.19400983459991059,0.12472060795708538,0.5130434782608696,0.5562273276904474,0.1309955663039097,0.03506650544135429,0.901652559451834,0.4873035066505441,0.06650544135429262,0.0008061265618702137
SOLARINDS,2021,808.0,357.0,293.0,94.0,18.0,96.0,1288.0,45.0,1.0,288.0,515.0,1378.0,572.0,397.0,1561.0,2516.0,2959.0,2959.0,1579.0,Basic Materials,0.2730652247380872,0.3807937092375216,11.444444444444445,0,0,0.09733017911456573,0.1823939202026599,0.2046899841017488,0.11446740858505565,0.5117162761241292,0.5336262250760392,0.12064886786076377,0.03244339303818858,0.8502872592091923,0.43528218992903006,0.09901993916863805,0.0003379520108144643
SOLARINDS,2022,888.0,298.0,230.0,109.0,18.0,17.0,1493.0,50.0,18.0,455.0,748.0,1888.0,827.0,607.0,1896.0,3948.0,3629.0,3629.0,1914.0,Basic Materials,0.24469550840451915,0.3463469120142374,14.96,0,0,0.12537889225682006,0.23772204806687566,0.1894630192502533,0.11524822695035461,0.46394984326018807,0.5274180214935243,0.08211628547809313,0.00468448608432075,1.0879030035822541,0.41140810140534584,0.06337834114081015,0.004960044089280794
SOLARINDS,2023,1195.0,656.0,282.0,39.0,18.0,183.0,1702.0,28.0,99.0,222.0,355.0,2826.0,1104.0,299.0,2592.0,1429.0,4909.0,4909.0,2610.0,Basic Materials,0.243430433896924,0.34329739566415696,12.678571428571429,0,0,0.045223059686290486,0.08505747126436781,0.24842547235829252,0.15535339398180545,0.4578544061302682,0.5316765125280097,0.13363210429822775,0.037278468119779994,0.29109798329598696,0.3467101242615604,0.05744550825015278,0.020167040130372786
SOLARINDS,2024,1138.0,1406.0,490.0,47.0,18.0,858.0,2028.0,31.0,370.0,338.0,527.0,2690.0,1134.0,459.0,3288.0,1973.0,5577.0,5577.0,3306.0,Basic Materials,0.20405235789851175,0.37600034058289106,17.0,0,0,0.06060606060606061,0.10223835450695705,0.26710593005575267,0.17131272174353776,0.3442226255293406,0.5927918235610543,0.25210686749148287,0.15384615384615385,0.35377443069750764,0.36363636363636365,0.08786085709162632,0.06634391249775864
SOLARINDS,2025,975.0,2468.0,707.0,63.0,18.0,1466.0,2692.0,34.0,676.0,467.0,708.0,4030.0,2744.0,636.0,4368.0,2548.0,8106.0,8106.0,4386.0,Basic Materials,0.12028127313101407,0.372622190224782,20.823529411764707,0,0,0.05761164569454725,0.10647514819881441,0.2778649921507064,0.18328100470957615,0.22229822161422708,0.5410806809770541,0.30446582778188996,0.18085368862570936,0.3143350604490501,0.33209967924993833,0.08721934369602763,0.08339501603750309
SONACOMS,2018,614.0,149.0,18.0,23.0,28.0,61.0,793.0,19.0,1.0,78.0,162.0,672.0,869.0,122.0,-28.0,612.0,1484.0,1484.0,0.0,Consumer Cyclical,0.4137466307277628,0.49637660462563993,8.526315789473685,1,0,0.05256064690026954,0.09630182911542326,0.2647058823529412,0.12745098039215685,0.3078655724229582,0.0,0.10040431266846361,0.04110512129380054,0.4123989218328841,0.534366576819407,0.012129380053908356,0.0006738544474393531
SONACOMS,2019,163.0,155.0,13.0,31.0,28.0,13.0,291.0,18.0,0.0,173.0,200.0,1328.0,1295.0,228.0,146.0,699.0,1633.0,1633.0,174.0,Consumer Cyclical,0.0998162890385793,0.43765350450193874,11.11111111111111,0,0,0.10593998775260258,0.9942528735632183,0.2861230329041488,0.2474964234620887,0.9367816091954023,0.1065523576240049,0.09491733006736068,0.007960808328230252,0.4280465401102266,0.17819963257807717,0.007960808328230252,0.0
SONACOMS,2020,366.0,253.0,90.0,67.0,47.0,41.0,1065.0,26.0,2.0,360.0,243.0,694.0,307.0,387.0,1131.0,1038.0,1851.0,1851.0,1178.0,Consumer Cyclical,0.19773095623987033,0.4952765119284006,9.346153846153847,0,0,0.19448946515397084,0.30560271646859083,0.23410404624277456,0.3468208092485549,0.31069609507640067,0.6364127498649379,0.13668287412209618,0.02215018908698001,0.5607779578606159,0.5753646677471637,0.04862236628849271,0.0010804970286331713
SONACOMS,2021,447.0,143.0,83.0,97.0,573.0,-75.0,1217.0,33.0,0.0,215.0,441.0,898.0,375.0,300.0,803.0,1566.0,2198.0,2198.0,1376.0,Consumer Cyclical,0.20336669699727025,0.4862601141635726,13.363636363636363,0,0,0.09781619654231119,0.15625,0.28160919540229884,0.13729246487867178,0.3248546511627907,0.6260236578707916,0.06505914467697907,-0.034121929026387623,0.7124658780709736,0.5536851683348498,0.03776160145586897,0.0
