Ticker,Year,Borrowings,CFO,CWIP,Depreciation,EquityCapital,FCF,FixedAssets,Interest,Investments,NetProfit,OperatingProfit,OtherAssets,OtherLiabilities,PBT,Reserves,Sales,TotalAssets,TotalLiabilities
ADANIENT,2026,106622,2357,51753,2103,129,-30993,115174,1646,9428,-167,3731,84513,73321,729,80797,32439,260868,260868
ADANIENT,2023,,,,757,,,,1343,,333,2430,,,791,,19546,,
ADANIENT,2024,,,,1035,,,,910,,1989,3766,,,2403,,22608,,
ADANIENT,2025,,,,1377,,,,1711,,3414,3307,,,4398,,21249,,
ADANIGREEN,2023,,,,481,,,,1242,,256,1666,,,207,,2311,,
ADANIGREEN,2024,,,,618,,,,1251,,474,1880,,,291,,2340,,
ADANIGREEN,2025,,,,886,,,,1698,,5,2241,,,-135,,2618,,
ADANIGREEN,2023,,,,451,,,,1393,,323,2081,,,415,,2162,,
ADANIGREEN,2024,,,,596,,,,1426,,629,2379,,,628,,2794,,
ADANIGREEN,2025,,,,767,,,,1525,,824,3042,,,939,,3800,,
ADANIGREEN,2016,4132,,1962,,160,,2781,,7,,,819,1286,,-9,,5569,5569
ADANIGREEN,2016,,,,6,,,,23,,-9,13,,,-9,,28,,
ADANIGREEN,2017,4347,28,267,333,1274,-889,4341,334,26,-47,403,1525,610,-184,-71,502,6160,6160
ADANIGREEN,2018,9864,649,1725,543,1564,-3763,9120,552,87,-138,843,4777,4503,-210,-223,1480,15709,15709
ADANIGREEN,2019,11142,1625,743,1062,1564,-1244,10388,1121,77,-475,1526,3449,1582,-585,369,2058,14658,14658
ADANIGREEN,2020,14867,1965,1208,394,1564,-1431,12554,995,477,-68,1450,4185,1201,-50,792,2549,18424,18424
ADANIGREEN,2021,24209,1601,4452,486,1564,-4529,16429,1953,502,182,2241,7309,2283,193,636,3124,28692,28692
ADANIGREEN,2022,52832,3127,19899,849,1564,-11728,28452,2617,574,489,3512,10029,3508,553,1050,5133,58954,58954
ADANIGREEN,2023,54223,7265,5291,392,1584,3927,48336,1338,1149,507,2264,12133,5382,799,5720,2598,66909,66909
ADANIGREEN,2024,64858,7713,6427,497,1584,-7987,62284,1224,1515,310,1834,17860,12586,347,9058,2527,88086,88086
ADANIGREEN,2025,80040,8957,14480,663,1584,-15804,79914,1368,2743,383,2402,13627,18587,410,10553,3073,110764,110764
ADANIGREEN,2026,103545,10135,19031,885,1647,-15857,102138,1626,2983,514,2882,18836,19478,488,18318,3502,142988,142988
ADANIGREEN,2023,,,,474,,,,1165,,371,1699,,,413,,2220,,
ADANIGREEN,2024,,,,621,,,,1448,,515,2217,,,442,,3005,,
ADANIGREEN,2025,,,,834,,,,1635,,644,2603,,,292,,3008,,
ADANIPORTS,2023,,,,985,,,,976,,2208,4196,,,2741,,6920,,
ADANIPORTS,2024,,,,1106,,,,923,,2518,4802,,,3020,,7964,,
ADANIPORTS,2025,,,,1384,,,,980,,3043,5786,,,3611,,9705,,
ADANIPORTS,2023,,,,950,,,,633,,2119,3689,,,2491,,6248,,
ADANIPORTS,2024,,,,1012,,,,484,,3107,4739,,,3593,,7560,,
ADANIPORTS,2025,,,,1255,,,,846,,3311,5495,,,3848,,9126,,
ADANIPORTS,2015,17776,3057,1276,912,414,1828,20527,1175,260,2324,3902,10020,3541,2501,10351,6152,32082,32082
ADANIPORTS,2016,22342,2381,1967,1063,414,270,20883,1124,545,2856,4577,14990,2538,3119,13091,7109,38385,38385
ADANIPORTS,2017,22214,4063,4514,1160,414,315,21054,1116,1161,3902,5418,16641,3629,4179,17112,8439,43369,43369
ADANIPORTS,2018,22370,5608,4545,1188,414,2910,22670,1579,1079,3690,7157,18938,3960,5234,20489,11323,47233,47233
ADANIPORTS,2019,27712,6029,4483,1373,414,3143,28121,1385,782,4045,6596,22924,4228,5126,23958,10925,56311,56311
ADANIPORTS,2020,30242,7402,3216,1680,406,3843,32715,1951,1178,3785,5947,24808,6217,4244,25051,11873,61917,61917
ADANIPORTS,2021,35855,7556,3697,2107,406,5208,48291,2255,2236,5049,8688,20358,8285,6292,30035,12550,74582,74582
ADANIPORTS,2022,47935,10420,4023,3099,422,6774,62553,2544,3161,4953,9528,28591,8572,5717,41399,17119,98328,98328
ADANIPORTS,2023,53434,11900,6637,846,432,2962,72224,623,7432,1139,3271,26271,13740,917,44957,5797,112563,112563
ADANIPORTS,2024,49470,15018,10936,979,432,7628,75148,619,4289,2015,4009,26627,14751,2341,52346,6896,116999,116999
ADANIPORTS,2025,51621,17226,11706,1185,432,9228,89616,715,4659,3023,5006,27461,19553,3532,61837,8488,133443,133443
ADANIPORTS,2026,63566,20356,12689,1615,461,5074,131652,1605,5449,3308,6020,33308,23574,3700,95498,10738,183099,183099
ADANIPORTS,2023,,,,974,,,,520,,1762,3664,,,2521,,6646,,
ADANIPORTS,2024,,,,1077,,,,659,,2413,4367,,,2885,,7067,,
ADANIPORTS,2025,,,,1264,,,,1223,,3120,5340,,,3690,,9167,,
ADANIPOWER,2023,,,,1002,,,,797,,2738,4645,,,3210,,12991,,
ADANIPOWER,2024,,,,1170,,,,957,,2940,5023,,,4059,,13671,,
ADANIPOWER,2025,,,,1135,,,,701,,2488,4238,,,2945,,12451,,
ADANIPOWER,2023,,,,935,,,,883,,8759,3514,,,8800,,11006,,
ADANIPOWER,2024,,,,996,,,,811,,3913,6194,,,4906,,14956,,
ADANIPOWER,2025,,,,1089,,,,857,,3305,5685,,,4204,,14109,,
ADANIPOWER,2015,44742,5824,191,1818,2872,3098,45080,4864,357,-816,4678,12846,8008,-816,2853,18683,58474,58474
ADANIPOWER,2016,52729,5257,88,2666,3334,3289,56941,5560,0,551,8802,18765,15597,375,4134,25377,75794,75794
ADANIPOWER,2017,52484,4725,125,2672,3857,3881,54391,5902,164,-6174,5980,16831,16027,-6260,-857,22616,71511,71511
ADANIPOWER,2018,52835,5101,120,2699,3857,4174,52137,5570,0,-2103,5436,17271,15804,-2079,-2968,20304,69528,69528
ADANIPOWER,2019,46980,5610,350,2751,3857,4651,50419,5657,3,-984,4983,17213,13293,-976,3855,23884,67985,67985
ADANIPOWER,2020,55199,5598,2347,3006,3857,3378,55846,5315,3,-2275,5734,16830,13346,-2265,2624,26468,75025,75025
ADANIPOWER,2021,52411,7014,6439,3202,3857,3407,52851,5106,20,1270,8688,19225,13012,2289,9256,26221,78535,78535
ADANIPOWER,2022,49145,10233,10270,3118,3857,6799,53274,4095,183,4912,9881,18254,14379,6577,14600,27711,81981,81981
ADANIPOWER,2023,42350,8431,12880,817,3857,5188,51451,746,654,5242,1907,20836,13596,898,26019,10242,85821,85821
ADANIPOWER,2024,34862,14170,925,990,3857,11568,63016,820,374,2737,4850,27694,14248,3558,39042,13364,92009,92009
ADANIPOWER,2025,39495,21501,12104,1085,3857,9957,69297,765,1097,2599,4813,30418,17076,3261,52490,14237,112918,112918
ADANIPOWER,2026,54670,20514,35053,1147,3857,-2817,69401,967,1516,4271,4732,35498,21861,4384,61080,14223,141469,141469
ADANIPOWER,2023,,,,1004,,,,888,,6594,5171,,,5224,,12991,,
ADANIPOWER,2024,,,,1059,,,,807,,3298,5276,,,4134,,13339,,
ADANIPOWER,2025,,,,1193,,,,842,,2906,5150,,,3966,,13457,,
AEGISLOG,2023,,,,34,,,,30,,152,212,,,192,,1873,,
AEGISLOG,2024,,,,37,,,,51,,160,233,,,204,,1707,,
AEGISLOG,2025,,,,53,,,,26,,233,297,,,299,,1725,,
AEGISLOG,2023,,,,33,,,,30,,133,196,,,170,,2101,,
AEGISLOG,2024,,,,37,,,,31,,158,232,,,208,,1601,,
AEGISLOG,2025,,,,42,,,,33,,175,240,,,228,,1719,,
AEGISLOG,2015,218,122,34,23,33,75,454,20,21,112,144,428,291,142,394,3915,937,937
AEGISLOG,2016,188,138,73,23,33,47,472,18,0,126,185,354,206,153,471,2212,899,899
AEGISLOG,2017,286,177,313,24,33,-46,748,16,0,133,204,933,871,169,804,3930,1994,1994
AEGISLOG,2018,304,191,126,34,33,-108,1282,15,0,214,266,806,703,225,1174,4791,2214,2214
AEGISLOG,2019,239,556,121,51,33,402,1329,26,10,252,371,885,715,302,1358,5616,2345,2345
AEGISLOG,2020,253,146,220,69,34,-24,1699,33,7,134,277,964,982,208,1621,7183,2890,2890
AEGISLOG,2021,734,442,488,72,35,83,1711,17,0,249,388,844,371,336,1901,3843,3042,3042
AEGISLOG,2022,835,280,253,79,35,-113,2376,22,0,385,535,1333,946,472,2145,4631,3961,3961
AEGISLOG,2023,1924,358,412,29,35,-179,3661,25,204,159,203,2792,1613,212,3497,2154,7069,7069
AEGISLOG,2024,2665,656,697,33,35,42,4139,29,194,237,307,2899,1369,307,3859,1837,7929,7929
AEGISLOG,2025,4606,558,1308,41,35,-386,5086,52,0,318,409,4686,1843,381,4596,1705,11080,11080
AEGISLOG,2026,4150,2028,764,53,35,1212,6363,63,1745,455,624,5619,4286,596,6020,2594,14491,14491
AEGISLOG,2023,,,,34,,,,27,,150,208,,,192,,1235,,
AEGISLOG,2024,,,,37,,,,30,,152,224,,,196,,1750,,
AEGISLOG,2025,,,,52,,,,24,,244,291,,,310,,2294,,
AEGISVOPAK,2024,,,,32,,,,50,,38,119,,,45,,162,,
AEGISVOPAK,2025,,,,56,,,,20,,89,179,,,107,,239,,
AEGISVOPAK,2024,,,,31,,,,48,,26,114,,,37,,154,,
AEGISVOPAK,2025,,,,36,,,,30,,48,120,,,63,,164,,
AEGISVOPAK,2022,98.0,0,8.0,0,0.51,-64,20.0,1,0.0,-1,-1,75.0,2.0,-1,1.0,0,103.0,103.0
AEGISVOPAK,2023,2374.0,172,152.0,91,1.0,-6,3030.0,138,0.0,-0,229,297.0,152.0,3,952.0,353,3479.0,3479.0
AEGISVOPAK,2024,3273.0,337,53.0,114,1.0,-325,3491.0,171,0.0,87,398,980.0,253.0,121,996.0,562,4523.0,4523.0
AEGISVOPAK,2025,4009.0,478,157.0,37,989.0,350,4600.0,48,0.0,64,144,1365.0,193.0,75,931.0,199,6123.0,6123.0
AEGISVOPAK,2026,3731.0,702,210.0,55,1108.0,3,6650.0,41,0.0,74,179,1589.0,429.0,87,3183.0,243,8450.0,8450.0
AEGISVOPAK,2024,,,,32,,,,47,,22,109,,,32,,149,,
AEGISVOPAK,2025,,,,50,,,,18,,54,137,,,71,,188,,
AFCONS,2023,,,,124,,,,129,,110,374,,,178,,3126,,
AFCONS,2024,,,,117,,,,169,,149,364,,,200,,3211,,
AFCONS,2025,,,,93,,,,167,,97,410,,,123,,2976,,
AFCONS,2023,,,,111,,,,116,,91,304,,,128,,3171,,
AFCONS,2024,,,,130,,,,147,,92,353,,,135,,3154,,
AFCONS,2025,,,,139,,,,162,,137,435,,,183,,3370,,
AFCONS,2020,2118,1050,18,240,72,651,1938,391,0,248,821,11141,9186,376,1721,9934,13097,13097
AFCONS,2021,2066,929,146,250,72,441,2003,468,0,170,870,10341,8484,290,1868,9376,12490,12490
AFCONS,2022,2073,610,18,355,72,259,2318,425,1,358,943,10638,8638,407,2190,11019,12974,12974
AFCONS,2023,2062,1215,184,472,72,306,2498,447,0,411,1333,11619,9513,599,2654,12637,14301,14301
AFCONS,2024,2523,707,43,146,341,25,2784,176,1,145,355,13406,10114,207,3255,3636,16234,16234
AFCONS,2025,2343,-132,33,124,368,-470,2738,150,1,111,294,14348,9515,184,4893,3223,17119,17119
AFCONS,2026,3627,-127,901,100,368,-491,2499,175,1,-89,43,15730,10054,-69,5082,2614,19131,19131
AFCONS,2023,,,,114,,,,157,,104,332,,,160,,3334,,
AFCONS,2024,,,,120,,,,164,,135,344,,,191,,2960,,
AFCONS,2025,,,,122,,,,170,,105,329,,,149,,2988,,
AFFLE,2023,,,,18,,,,5,,77,97,,,83,,499,,
AFFLE,2024,,,,26,,,,3,,100,131,,,124,,602,,
AFFLE,2025,,,,33,,,,1,,119,163,,,146,,717,,
AFFLE,2023,,,,14,,,,3,,66,78,,,70,,407,,
AFFLE,2024,,,,19,,,,4,,87,104,,,107,,520,,
AFFLE,2025,,,,26,,,,2,,106,140,,,129,,621,,
AFFLE,2018,0,42,0,8,24,33,27,1,0,28,46,49,46,37,6,167,76,76
AFFLE,2019,9,48,2,10,24,33,57,1,0,49,70,99,77,60,48,249,158,158
AFFLE,2020,68,72,5,13,26,41,163,1,0,66,88,234,105,79,204,334,402,402
AFFLE,2021,119,102,40,20,26,52,361,4,76,135,130,276,275,148,333,517,753,753
AFFLE,2022,149,206,42,32,27,133,699,7,135,215,213,948,497,245,1151,1082,1824,1824
AFFLE,2023,106,260,49,14,27,168,786,3,0,62,69,1174,437,70,1438,356,2008,2008
AFFLE,2024,183,262,98,20,28,147,1144,5,37,87,98,1993,592,100,2470,506,3273,3273
AFFLE,2025,82,426,111,27,28,266,1221,2,63,103,134,2216,583,124,2918,602,3612,3612
AFFLE,2026,15,502,0,33,28,291,1525,1,114,120,161,2783,754,148,3624,724,4421,4421
AFFLE,2023,,,,18,,,,6,,67,87,,,73,,431,,
AFFLE,2024,,,,25,,,,4,,92,113,,,113,,543,,
AFFLE,2025,,,,32,,,,1,,111,146,,,135,,647,,
AIAENG,2023,,,,27,,,,7,,280,311,,,361,,1169,,
AIAENG,2024,,,,26,,,,1,,259,283,,,327,,1066,,
AIAENG,2025,,,,28,,,,16,,293,290,,,378,,1067,,
AIAENG,2023,,,,24,,,,8,,273,343,,,371,,1240,,
AIAENG,2024,,,,25,,,,6,,259,289,,,341,,1020,,
AIAENG,2025,,,,28,,,,7,,305,306,,,386,,1039,,
AIAENG,2015,99,307,46,70,19,125,551,8,637,431,589,1314,367,594,2065,2182,2549,2549
AIAENG,2016,184,595,38,66,19,418,672,8,946,457,613,1128,278,641,2304,2097,2785,2785
AIAENG,2017,140,231,43,72,19,151,670,8,960,457,639,1518,333,662,2698,2246,3190,3190
AIAENG,2018,123,294,97,66,19,157,671,11,1092,444,540,1699,426,585,2990,2445,3559,3559
AIAENG,2019,128,190,60,79,19,-9,845,11,1145,511,664,1984,391,694,3495,3070,4033,4033
AIAENG,2020,127,679,32,98,19,548,890,10,1418,590,685,1821,334,719,3682,2970,4162,4162
AIAENG,2021,193,598,161,94,19,475,811,8,809,566,661,2977,321,730,4225,2881,4758,4758
AIAENG,2022,10,-40,210,92,19,-165,790,8,1055,620,726,3070,361,781,4736,3567,5125,5125
AIAENG,2023,503,868,107,23,19,675,1003,10,2254,268,316,3266,437,346,5672,1274,6630,6630
AIAENG,2024,461,903,92,25,19,693,1110,6,3043,260,297,3249,375,344,6639,1150,7494,7494
AIAENG,2025,491,1162,77,28,19,1027,1175,8,3919,285,302,2663,416,363,6908,1157,7833,7833
AIAENG,2026,10,592,16,29,19,491,1233,5,4302,393,363,2987,502,468,8007,1266,8538,8538
AIAENG,2023,,,,25,,,,7,,324,382,,,412,,1295,,
AIAENG,2024,,,,24,,,,5,,256,276,,,337,,1044,,
AIAENG,2025,,,,28,,,,8,,277,297,,,360,,1048,,
AIIL,2023,,245,0,,17,239,317,,3543,,,3039,1779,,3399,,6900,6900
AIIL,2024,,3291,2,,17,3242,355,,8940,,,2324,148,,10328,,11621,11621
AIIL,2025,,326,6,,17,253,414,,12739,,,2928,344,,14672,,16087,16087
AIIL,2026,,1524,0,,85,1184,789,,15473,,,2949,1147,,14643,,19211,19211
AJANTPHARM,2023,,,,34,,,,2,,210,314,,,291,,1105,,
AJANTPHARM,2024,,,,36,,,,8,,233,321,,,307,,1146,,
AJANTPHARM,2025,,,,44,,,,5,,274,382,,,359,,1375,,
AJANTPHARM,2023,,,,33,,,,1,,208,271,,,269,,1021,,
AJANTPHARM,2024,,,,34,,,,1,,246,330,,,322,,1145,,
AJANTPHARM,2025,,,,41,,,,5,,255,351,,,331,,1303,,
AJANTPHARM,2015,72,279,170,52,18,176,288,6,60,310,505,629,233,456,823,1474,1146,1146
AJANTPHARM,2016,81,326,240,44,18,29,451,5,86,416,594,703,207,559,1173,1749,1479,1479
AJANTPHARM,2017,1,609,339,61,18,313,589,1,182,507,691,713,254,648,1550,1983,1823,1823
AJANTPHARM,2018,2,281,61,60,18,19,1053,0,190,469,658,1122,383,623,2024,2126,2426,2426
AJANTPHARM,2019,36,375,262,72,18,32,1178,1,78,387,567,1147,383,514,2228,2055,2664,2664
AJANTPHARM,2020,75,457,132,96,18,228,1472,12,79,468,683,1610,619,664,2581,2588,3293,3293
AJANTPHARM,2021,31,576,108,116,17,417,1541,8,176,654,1001,1904,702,900,2978,2890,3729,3729
AJANTPHARM,2022,25,562,153,125,17,431,1512,10,147,713,933,2188,711,909,3247,3341,4000,4000
AJANTPHARM,2023,36,792,209,33,25,618,1496,1,535,122,149,2341,1159,152,3363,882,4582,4582
AJANTPHARM,2024,35,785,256,34,25,646,1479,2,349,203,278,2446,927,278,3542,1054,4530,4530
AJANTPHARM,2025,47,1157,176,40,25,840,1762,6,464,225,297,2502,1067,269,3765,1170,4904,4904
AJANTPHARM,2026,260,529,258,45,25,169,1867,2,588,267,333,3324,1250,347,4502,1422,6037,6037
AJANTPHARM,2023,,,,34,,,,2,,195,291,,,276,,1028,,
AJANTPHARM,2024,,,,34,,,,6,,216,311,,,290,,1187,,
AJANTPHARM,2025,,,,43,,,,3,,260,328,,,341,,1354,,
ALKEM,2023,,,,70,,,,25,,604,708,,,655,,3324,,
ALKEM,2024,,,,85,,,,36,,641,759,,,731,,3374,,
ALKEM,2025,,,,95,,,,42,,653,828,,,781,,3737,,
ALKEM,2023,,,,72,,,,30,,288,389,,,353,,2968,,
ALKEM,2024,,,,80,,,,29,,550,609,,,619,,3032,,
ALKEM,2025,,,,88,,,,30,,668,739,,,771,,3371,,
ALKEM,2015,1306,325,111,71,24,190,1374,81,481,392,427,3325,986,451,2975,3674,5291,5291
ALKEM,2016,658,726,172,93,24,472,1450,71,509,752,866,3403,1184,928,3668,4905,5534,5534
ALKEM,2017,659,471,299,101,24,-163,1797,45,553,905,1001,3918,1440,965,4444,5688,6568,6568
ALKEM,2018,998,266,381,143,24,-411,2284,55,444,638,1009,4555,1803,926,4840,6401,7664,7664
ALKEM,2019,944,780,493,193,24,253,2530,55,324,774,1120,4861,1824,955,5415,7357,8208,8208
ALKEM,2020,1616,585,363,253,24,237,2908,65,261,1149,1476,6413,2169,1260,6137,8344,9946,9946
ALKEM,2021,1707,1265,393,275,24,1116,2793,59,333,1618,1945,8000,2435,1842,7353,8865,11519,11519
ALKEM,2022,2668,1111,339,304,24,783,2902,52,371,1680,2054,10457,2763,1844,8614,10634,14069,14069
ALKEM,2023,1397,1682,323,78,24,1453,2683,29,622,68,353,10129,3315,212,9021,2903,13757,13757
ALKEM,2024,1418,1948,159,83,24,1761,2873,27,484,304,402,12060,3844,367,10288,2936,15575,15575
ALKEM,2025,1381,1913,548,112,24,1278,2852,28,1846,322,391,12445,4325,396,11961,3144,17691,17691
ALKEM,2026,2047,1963,138,106,24,1476,4015,54,1869,251,517,14851,5006,423,13796,3603,20873,20873
ALKEM,2023,,,,74,,,,30,,615,747,,,648,,3440,,
ALKEM,2024,,,,79,,,,28,,702,753,,,780,,3415,,
ALKEM,2025,,,,94,,,,35,,779,921,,,896,,4001,,
AMBER,2023,,,,47,,,,37,,-1,78,,,0,,1295,,
AMBER,2024,,,,59,,,,54,,37,150,,,53,,2133,,
AMBER,2025,,,,91,,,,79,,-9,237,,,19,,2943,,
AMBER,2023,,,,43,,,,45,,47,132,,,63,,1702,,
AMBER,2024,,,,55,,,,52,,75,191,,,104,,2401,,
AMBER,2025,,,,62,,,,63,,106,250,,,154,,3449,,
AMBER,2015,366,81,52,26,22,-18,418,43,0,29,102,536,401,40,217,1230,1006,1006
AMBER,2016,358,152,36,31,22,52,500,53,0,24,114,579,494,33,241,1089,1115,1115
AMBER,2017,395,142,21,40,24,61,557,64,0,22,131,672,493,36,339,1652,1251,1251
AMBER,2018,114,127,30,49,31,26,710,54,6,62,184,983,721,89,861,2118,1728,1728
AMBER,2019,251,-63,34,62,31,-181,809,25,0,95,214,1528,1133,136,955,2752,2371,2371
AMBER,2020,383,288,12,85,31,147,1106,43,0,164,313,1781,1388,191,1097,3963,2899,2899
AMBER,2021,399,221,43,92,34,50,1144,42,108,83,226,2289,1582,120,1570,3031,3585,3585
AMBER,2022,1069,241,128,108,34,-167,1505,46,225,111,278,3051,2107,154,1701,4206,4910,4910
AMBER,2023,1455,321,50,39,34,-333,2222,37,193,108,204,3775,2876,146,1875,3003,6240,6240
AMBER,2024,1539,965,91,51,34,567,2825,48,217,99,220,3457,2987,138,2031,2805,6590,6590
AMBER,2025,2059,711,198,58,34,155,3040,55,236,118,282,4953,4082,189,2252,3754,8426,8426
AMBER,2026,2702,240,500,99,35,-1048,5879,65,38,162,291,7350,6693,211,4337,4148,13767,13767
AMBER,2023,,,,45,,,,37,,-6,60,,,-9,,927,,
AMBER,2024,,,,57,,,,49,,21,111,,,24,,1685,,
AMBER,2025,,,,70,,,,77,,-32,84,,,-48,,1647,,
AMBUJACEM,2014,34,1675,692,513,310,854,6310,66,2097,1487,1934,4780,3774,1774,9760,9955,13878,13878
AMBUJACEM,2015,35,1557,416,630,310,937,6170,92,2149,808,1542,5398,3827,1173,9961,9437,14133,14133
AMBUJACEM,2016,29,2810,582,1461,397,1925,21410,153,175,1434,3181,10657,12974,2008,19424,20094,32824,32824
AMBUJACEM,2017,24,3416,667,1219,397,2332,20898,206,153,1945,3858,13791,14813,2768,20275,23609,35509,35509
AMBUJACEM,2018,40,1703,1008,1154,397,612,20636,170,133,2973,4011,15613,14981,2919,21973,26041,37391,37391
AMBUJACEM,2019,41,4739,1554,1153,397,3132,20701,170,150,2783,4597,17773,16059,3875,23681,27104,40178,40178
AMBUJACEM,2020,471,4832,2422,1162,397,3107,20486,140,167,3107,5006,16643,16490,3992,22360,24516,39718,39718
AMBUJACEM,2021,477,5309,2168,1152,397,3013,22254,146,198,3711,6210,20585,19374,5164,24957,28965,45205,45205
AMBUJACEM,2023,,,,416,,,,70,,1091,1732,,,1450,,8129,,
AMBUJACEM,2024,,,,607,,,,67,,2663,1712,,,2393,,9411,,
AMBUJACEM,2025,,,,911,,,,59,,403,1353,,,460,,10277,,
AMBUJACEM,2023,,,,372,,,,52,,1135,1667,,,1512,,8713,,
AMBUJACEM,2024,,,,476,,,,68,,783,1280,,,1094,,8392,,
AMBUJACEM,2025,,,,798,,,,67,,1017,1961,,,1396,,10289,,
AMBUJACEM,2023,523,735,2526,352,397,-3331,23551,39,214,763,1239,25430,19501,989,31301,7966,51721,51721
AMBUJACEM,2023,,,,1645,,,,195,,3024,5122,,,3729,,38937,,
AMBUJACEM,2024,699,5646,2658,459,440,1685,32194,93,849,1521,1699,29365,22916,1595,41012,8894,65067,65067
AMBUJACEM,2025,788,2237,9858,694,493,-6293,42766,14,1912,1351,1868,26566,26735,1872,53086,9981,81102,81102
AMBUJACEM,2026,866,5362,9121,1053,494,-594,58263,21,113,1857,1464,22077,29361,528,58853,10915,89574,89574
AMBUJACEM,2023,,,,381,,,,61,,987,1302,,,1340,,7424,,
AMBUJACEM,2024,,,,520,,,,67,,496,1111,,,744,,7552,,
AMBUJACEM,2025,,,,885,,,,77,,2302,1761,,,838,,9174,,
ANANDRATHI,2023,,,,5,,,,2,,58,80,,,78,,182,,
ANANDRATHI,2024,,,,7,,,,4,,77,107,,,104,,237,,
ANANDRATHI,2025,,,,9,,,,4,,100,131,,,135,,290,,
ANANDRATHI,2023,,,,5,,,,1,,53,73,,,71,,175,,
ANANDRATHI,2024,,,,6,,,,1,,73,98,,,99,,238,,
ANANDRATHI,2025,,,,8,,,,4,,94,128,,,126,,274,,
ANANDRATHI,2019,1,67,32,16,13,36,50,6,75,58,102,75,106,83,110,280,231,231
ANANDRATHI,2020,42,140,65,21,14,81,74,3,103,62,110,166,182,87,172,336,409,409
ANANDRATHI,2021,48,-18,69,18,14,-17,55,3,104,45,77,111,51,63,228,273,340,340
ANANDRATHI,2022,39,145,0,16,21,127,124,2,104,127,184,253,97,168,323,424,480,480
ANANDRATHI,2023,37,84,0,4,21,72,136,1,106,43,61,383,119,60,447,143,624,624
ANANDRATHI,2024,52,278,1,5,21,273,152,2,112,57,73,614,179,79,628,184,880,880
ANANDRATHI,2025,79,239,0,7,42,203,188,4,244,74,91,530,208,99,632,222,961,961
ANANDRATHI,2026,83,281,0,10,42,268,191,3,265,103,85,873,247,140,957,288,1329,1329
ANANDRATHI,2023,,,,5,,,,2,,58,77,,,78,,183,,
ANANDRATHI,2024,,,,6,,,,3,,76,104,,,102,,242,,
ANANDRATHI,2025,,,,8,,,,5,,100,137,,,134,,297,,
ANANTRAJ,2023,,,,5,,,,8,,71,90,,,86,,392,,
ANANTRAJ,2024,,,,8,,,,3,,110,134,,,132,,535,,
ANANTRAJ,2025,,,,13,,,,3,,144,170,,,172,,642,,
ANANTRAJ,2023,,,,4,,,,7,,50,60,,,57,,316,,
ANANTRAJ,2024,,,,5,,,,4,,91,103,,,104,,472,,
ANANTRAJ,2025,,,,8,,,,2,,126,151,,,150,,592,,
ANANTRAJ,2015,1356,249,169,28,59,238,2555,55,663,142,251,2704,601,175,4075,484,6091,6091
ANANTRAJ,2016,1489,-73,169,27,59,-44,380,46,2876,70,137,2824,643,87,4058,431,6249,6249
ANANTRAJ,2017,1721,-127,145,27,59,-162,2627,54,649,76,141,3272,726,88,4187,466,6692,6692
ANANTRAJ,2018,2600,-305,192,26,59,-544,2789,55,594,66,110,3899,686,79,4128,480,7473,7473
ANANTRAJ,2019,1591,810,146,22,59,1352,1351,28,402,40,75,2703,509,40,2442,350,4602,4602
ANANTRAJ,2020,1691,-84,140,18,59,-82,1342,15,461,24,52,2645,412,29,2426,276,4588,4588
ANANTRAJ,2021,1663,-150,90,17,59,-118,1326,31,423,9,35,2772,448,8,2440,250,4611,4611
ANANTRAJ,2022,1283,423,48,17,59,466,1310,27,460,53,76,2567,463,72,2580,462,4385,4385
ANANTRAJ,2023,1079,33,18,4,65,-5,1305,10,460,48,74,2573,452,69,2760,280,4357,4357
ANANTRAJ,2024,627,-26,22,5,68,-55,1314,11,302,84,104,3231,585,99,3588,443,4868,4868
ANANTRAJ,2025,482,97,36,9,69,20,1367,3,311,119,142,3520,592,141,4092,541,5235,5235
ANANTRAJ,2026,681,-435,39,17,72,-796,1793,4,183,149,167,4853,399,175,5717,647,6869,6869
ANANTRAJ,2023,,,,4,,,,8,,60,80,,,76,,332,,
ANANTRAJ,2024,,,,8,,,,2,,106,113,,,114,,513,,
ANANTRAJ,2025,,,,11,,,,3,,138,168,,,164,,631,,
ANGELONE,2023,,,,13,,,,36,,260,398,,,351,,1059,,
ANGELONE,2024,,,,27,,,,84,,281,496,,,387,,1262,,
ANGELONE,2025,,,,32,,,,127,,269,529,,,373,,1335,,
ANGELONE,2023,,,,9,,,,18,,221,320,,,297,,808,,
ANGELONE,2024,,,,23,,,,56,,293,470,,,397,,1405,,
ANGELONE,2025,,,,30,,,,83,,114,275,,,164,,1141,,
ANGELONE,2015,333,11,1,10,14,-0,121,38,0,47,112,852,295,74,332,450,974,974
ANGELONE,2016,358,-77,3,13,14,-94,122,36,0,32,90,1014,411,52,355,451,1139,1139
ANGELONE,2017,772,-210,1,14,14,-222,123,54,50,31,3,1630,641,48,375,440,1803,1803
ANGELONE,2018,1125,-309,0,15,72,-316,116,95,6,108,254,2246,767,159,403,770,2367,2367
ANGELONE,2019,872,689,1,20,72,678,134,70,15,80,203,2059,805,124,459,778,2209,2209
ANGELONE,2020,491,643,2,21,72,631,124,50,35,82,178,2029,1108,114,519,748,2190,2190
ANGELONE,2021,1171,-1199,0,18,82,-1213,115,42,6,297,460,4693,2511,410,1049,1289,4814,4814
ANGELONE,2022,1258,558,12,19,83,488,152,76,19,625,926,7037,4378,836,1502,2292,7220,7220
